date,account_id,account_name,vendor,currency,cost,supplier_country,purchase_country,description_or_memo,custom_field_business_unit,custom_field_region
2022-05-01,10002,Office Fit Out,Komatsu,USD,36000,,,,Business Unit Echo,North America
2022-05-01,10002,Technical Equipment,Komatsu,EUR,30500,,,,Business Unit Delta ,Europe
2022-05-01,10003,Technical Equipment,Newmark Group,AUD,33000,,,,Business Unit Bravo,APAC
2022-05-01,10003,Technical Equipment,Newmark Group,EUR,0,,,,Business Unit Echo,Europe
2022-05-01,10002,Heavy Equipment,Komatsu,EUR,0,,,,Business Unit Delta ,Europe
2022-05-01,10003,Light Machinery,Newmark Group,USD,0,,,,Business Unit Charlie,North America
2022-05-01,10003,Light Machinery,Newmark Group,USD,0,,,,Business Unit Charlie,North America
2022-06-01,10004,Heavy Equipment,Honeywell International,EUR,16200,,,,Business Unit Charlie,Europe
2022-06-01,10004,Construction,Honeywell International,EUR,15400,,,,Business Unit Echo,Europe
2022-06-01,10005,Heavy Equipment,Robert Bosch GmbH,EUR,19000,,,,Business Unit Bravo,Europe
2022-06-01,10005,Office Fit Out,Robert Bosch GmbH,USD,12200,,,,Business Unit Delta ,Latin America
2022-06-01,10002,Technical Equipment,Komatsu,AUD,56000,,,,Business Unit Charlie,APAC
2022-06-01,10001,Office Fit Out,Turner Construction Management,USD,0,,,,Business Unit Alpha ,Latin America
2022-06-01,10003,Construction,Newmark Group,USD,0,,,,Business Unit Alpha ,North America
2022-06-01,10001,Heavy Equipment,Turner Construction Management,EUR,0,,,,Business Unit Echo,Europe
2022-06-01,10004,Technical Equipment,Honeywell International,AUD,35000,,,,Business Unit Alpha ,APAC
2022-06-01,10002,Construction,Komatsu,EUR,62000,,,,Business Unit Delta ,Europe
2022-06-01,10003,Technical Equipment,Newmark Group,EUR,81500,,,,Business Unit Bravo,Europe
2022-06-01,10002,Light Machinery,Komatsu,AUD,75000,,,,Business Unit Alpha ,APAC
2022-06-01,10003,Construction,Newmark Group,EUR,0,,,,Business Unit Echo,Europe
2022-06-01,10001,Office Fit Out,Turner Construction Management,USD,0,,,,Business Unit Bravo,Latin America
2022-06-01,10005,Office Fit Out,Robert Bosch GmbH,USD,0,,,,Business Unit Charlie,North America
2022-06-01,10004,Light Machinery,Honeywell International,EUR,28800,,,,Business Unit Delta ,Europe
2022-06-01,10004,Technical Equipment,Honeywell International,AUD,0,,,,Business Unit Charlie,APAC
2022-06-01,10004,Light Machinery,Honeywell International,EUR,35600,,,,Business Unit Alpha ,Europe
2022-06-01,10003,Construction,Newmark Group,USD,83500,,,,Business Unit Echo,North America
2022-06-01,10001,Light Machinery,Turner Construction Management,EUR,207000,,,,Business Unit Charlie,Europe
2022-07-01,10001,Light Machinery,Turner Construction Management,USD,267000,,,,Business Unit Delta ,North America
2022-07-01,10002,Light Machinery,Komatsu,USD,86500,,,,Business Unit Bravo,North America
2022-07-01,10004,Office Fit Out,Honeywell International,USD,23200,,,,Business Unit Bravo,Latin America
2022-07-01,10002,Construction,Komatsu,USD,0,,,,Business Unit Charlie,North America
2022-07-01,10003,Office Fit Out,Newmark Group,USD,74500,,,,Business Unit Bravo,North America
2022-07-01,10003,Technical Equipment,Newmark Group,USD,0,,,,Business Unit Bravo,North America
2022-07-01,10001,Heavy Equipment,Turner Construction Management,USD,0,,,,Business Unit Echo,Latin America
2022-07-01,10004,Construction,Honeywell International,USD,10400,,,,Business Unit Bravo,North America
2022-07-01,10005,Construction,Robert Bosch GmbH,USD,0,,,,Business Unit Delta ,Latin America
2022-07-01,10004,Heavy Equipment,Honeywell International,EUR,33800,,,,Business Unit Bravo,Europe
2022-07-01,10005,Construction,Robert Bosch GmbH,EUR,12700,,,,Business Unit Echo,Europe
2022-07-01,10002,Heavy Equipment,Komatsu,AUD,0,,,,Business Unit Bravo,APAC
2022-07-01,10005,Construction,Robert Bosch GmbH,USD,0,,,,Business Unit Alpha ,Latin America
2022-07-01,10004,Office Fit Out,Honeywell International,EUR,20400,,,,Business Unit Delta ,Europe
2022-07-01,10004,Office Fit Out,Honeywell International,AUD,0,,,,Business Unit Charlie,APAC
2022-07-01,10005,Light Machinery,Robert Bosch GmbH,USD,0,,,,Business Unit Bravo,Latin America
2022-07-01,10001,Heavy Equipment,Turner Construction Management,AUD,0,,,,Business Unit Bravo,APAC
2022-07-01,10003,Construction,Newmark Group,USD,38500,,,,Business Unit Charlie,Latin America
2022-07-01,10002,Heavy Equipment,Komatsu,EUR,0,,,,Business Unit Charlie,Europe
2022-07-01,10003,Office Fit Out,Newmark Group,USD,0,,,,Business Unit Echo,Latin America
2022-08-01,10001,Office Fit Out,Turner Construction Management,EUR,291000,,,,Business Unit Delta ,Europe
2022-08-01,10005,Office Fit Out,Robert Bosch GmbH,USD,0,,,,Business Unit Echo,Latin America
2022-08-01,10004,Construction,Honeywell International,EUR,37200,,,,Business Unit Alpha ,Europe
2022-08-01,10005,Technical Equipment,Robert Bosch GmbH,AUD,5600,,,,Business Unit Charlie,APAC
2022-08-01,10003,Construction,Newmark Group,AUD,94500,,,,Business Unit Alpha ,APAC
2022-08-01,10005,Heavy Equipment,Robert Bosch GmbH,EUR,14300,,,,Business Unit Echo,Europe
2022-08-01,10003,Technical Equipment,Newmark Group,EUR,79000,,,,Business Unit Echo,Europe
2022-08-01,10004,Office Fit Out,Honeywell International,USD,0,,,,Business Unit Charlie,Latin America
2022-08-01,10004,Construction,Honeywell International,AUD,0,,,,Business Unit Echo,APAC
2022-08-01,10002,Technical Equipment,Komatsu,AUD,84000,,,,Business Unit Alpha ,APAC
2022-08-01,10005,Technical Equipment,Robert Bosch GmbH,AUD,0,,,,Business Unit Charlie,APAC
2022-08-01,10002,Light Machinery,Komatsu,EUR,100000,,,,Business Unit Echo,Europe
2022-08-01,10004,Heavy Equipment,Honeywell International,AUD,39800,,,,Business Unit Alpha ,APAC
2022-08-01,10001,Office Fit Out,Turner Construction Management,AUD,0,,,,Business Unit Echo,APAC
2022-08-01,10002,Office Fit Out,Komatsu,USD,58000,,,,Business Unit Alpha ,North America
2022-08-01,10005,Heavy Equipment,Robert Bosch GmbH,USD,18500,,,,Business Unit Echo,Latin America
2022-08-01,10002,Light Machinery,Komatsu,AUD,36000,,,,Business Unit Bravo,APAC
2022-08-01,10004,Technical Equipment,Honeywell International,EUR,0,,,,Business Unit Bravo,Europe
2022-08-01,10002,Construction,Komatsu,USD,0,,,,Business Unit Echo,Latin America
2022-08-01,10001,Heavy Equipment,Turner Construction Management,AUD,240000,,,,Business Unit Delta ,APAC
2022-09-01,10002,Technical Equipment,Komatsu,USD,0,,,,Business Unit Charlie,North America
2022-09-01,10001,Technical Equipment,Turner Construction Management,EUR,0,,,,Business Unit Bravo,Europe
2022-09-01,10005,Heavy Equipment,Robert Bosch GmbH,AUD,9100,,,,Business Unit Delta ,APAC
2022-09-01,10002,Light Machinery,Komatsu,USD,44000,,,,Business Unit Charlie,Latin America
2022-09-01,10002,Technical Equipment,Komatsu,EUR,74000,,,,Business Unit Echo,Europe
2022-09-01,10004,Technical Equipment,Honeywell International,EUR,0,,,,Business Unit Charlie,Europe
2022-09-01,10001,Construction,Turner Construction Management,EUR,210000,,,,Business Unit Delta ,Europe
2022-09-01,10002,Construction,Komatsu,USD,0,,,,Business Unit Alpha ,North America
2022-09-01,10005,Office Fit Out,Robert Bosch GmbH,AUD,8900,,,,Business Unit Echo,APAC
2022-09-01,10001,Office Fit Out,Turner Construction Management,EUR,261000,,,,Business Unit Alpha ,Europe
2022-09-01,10003,Office Fit Out,Newmark Group,USD,75000,,,,Business Unit Echo,Latin America
2022-09-01,10003,Office Fit Out,Newmark Group,USD,38000,,,,Business Unit Alpha ,North America
2022-09-01,10004,Office Fit Out,Honeywell International,EUR,26400,,,,Business Unit Delta ,Europe
2022-09-01,10004,Technical Equipment,Honeywell International,USD,32800,,,,Business Unit Delta ,Latin America
2022-09-01,10001,Light Machinery,Turner Construction Management,USD,214500,,,,Business Unit Bravo,Latin America
2022-09-01,10001,Light Machinery,Turner Construction Management,AUD,111000,,,,Business Unit Delta ,APAC
2022-09-01,10004,Light Machinery,Honeywell International,EUR,40000,,,,Business Unit Bravo,Europe
2022-09-01,10004,Construction,Honeywell International,EUR,18000,,,,Business Unit Delta ,Europe
2022-09-01,10002,Construction,Komatsu,EUR,76000,,,,Business Unit Bravo,Europe
2022-09-01,10005,Heavy Equipment,Robert Bosch GmbH,AUD,0,,,,Business Unit Charlie,APAC
2022-10-01,10001,Technical Equipment,Turner Construction Management,USD,0,,,,Business Unit Alpha ,Latin America
2022-10-01,10005,Heavy Equipment,Robert Bosch GmbH,USD,6400,,,,Business Unit Charlie,North America
2022-10-01,10001,Construction,Turner Construction Management,USD,97500,,,,Business Unit Delta ,Latin America
2022-10-01,10004,Heavy Equipment,Honeywell International,USD,0,,,,Business Unit Alpha ,Latin America
2022-10-01,10004,Heavy Equipment,Honeywell International,USD,13600,,,,Business Unit Charlie,North America
2022-10-01,10001,Technical Equipment,Turner Construction Management,AUD,0,,,,Business Unit Charlie,APAC
2022-10-01,10001,Light Machinery,Turner Construction Management,EUR,0,,,,Business Unit Charlie,Europe
2022-10-01,10002,Light Machinery,Komatsu,USD,0,,,,Business Unit Echo,North America
2022-10-01,10001,Office Fit Out,Turner Construction Management,USD,120000,,,,Business Unit Echo,North America
2022-10-01,10003,Office Fit Out,Newmark Group,USD,88000,,,,Business Unit Echo,North America
2022-10-01,10003,Office Fit Out,Newmark Group,USD,0,,,,Business Unit Delta ,North America
2022-10-01,10002,Construction,Komatsu,EUR,40000,,,,Business Unit Charlie,Europe
2022-10-01,10003,Office Fit Out,Newmark Group,USD,63000,,,,Business Unit Delta ,Latin America
2022-10-01,10004,Heavy Equipment,Honeywell International,USD,30200,,,,Business Unit Echo,Latin America
2022-10-01,10003,Light Machinery,Newmark Group,USD,74000,,,,Business Unit Delta ,Latin America
2022-10-01,10004,Technical Equipment,Honeywell International,AUD,0,,,,Business Unit Alpha ,APAC
2022-10-01,10003,Office Fit Out,Newmark Group,USD,73500,,,,Business Unit Delta ,North America
2022-10-01,10005,Heavy Equipment,Robert Bosch GmbH,EUR,19000,,,,Business Unit Echo,Europe
2022-10-01,10004,Office Fit Out,Honeywell International,EUR,0,,,,Business Unit Delta ,Europe
2022-10-01,10004,Heavy Equipment,Honeywell International,AUD,19000,,,,Business Unit Alpha ,APAC
2022-11-01,10002,Office Fit Out,Komatsu,AUD,40500,,,,Business Unit Alpha ,APAC
2022-11-01,10001,Technical Equipment,Turner Construction Management,EUR,0,,,,Business Unit Bravo,Europe
2022-11-01,10001,Heavy Equipment,Turner Construction Management,USD,0,,,,Business Unit Charlie,North America
2022-11-01,10001,Technical Equipment,Turner Construction Management,USD,84000,,,,Business Unit Charlie,Latin America
2022-11-01,10003,Construction,Newmark Group,AUD,0,,,,Business Unit Echo,APAC
2022-11-01,10001,Light Machinery,Turner Construction Management,USD,291000,,,,Business Unit Alpha ,Latin America
2022-11-01,10001,Construction,Turner Construction Management,EUR,82500,,,,Business Unit Alpha ,Europe
2022-11-01,10001,Heavy Equipment,Turner Construction Management,USD,256500,,,,Business Unit Charlie,North America
2022-11-01,10004,Heavy Equipment,Honeywell International,USD,35000,,,,Business Unit Alpha ,North America
2022-11-01,10003,Technical Equipment,Newmark Group,USD,67000,,,,Business Unit Delta ,Latin America
2022-11-01,10001,Heavy Equipment,Turner Construction Management,USD,0,,,,Business Unit Charlie,North America
2022-11-01,10001,Technical Equipment,Turner Construction Management,USD,0,,,,Business Unit Alpha ,Latin America
2022-11-01,10004,Construction,Honeywell International,USD,26200,,,,Business Unit Bravo,North America
2022-11-01,10004,Heavy Equipment,Honeywell International,EUR,0,,,,Business Unit Bravo,Europe
2022-11-01,10005,Technical Equipment,Robert Bosch GmbH,EUR,9300,,,,Business Unit Bravo,Europe
2022-11-01,10005,Light Machinery,Robert Bosch GmbH,AUD,8100,,,,Business Unit Charlie,APAC
2022-11-01,10002,Light Machinery,Komatsu,AUD,66000,,,,Business Unit Delta ,APAC
2022-11-01,10001,Construction,Turner Construction Management,USD,294000,,,,Business Unit Alpha ,North America
2022-11-01,10001,Heavy Equipment,Turner Construction Management,EUR,184500,,,,Business Unit Charlie,Europe
2022-11-01,10004,Technical Equipment,Honeywell International,AUD,18400,,,,Business Unit Bravo,APAC
2022-12-01,10004,Technical Equipment,Honeywell International,EUR,25000,,,,Business Unit Alpha ,Europe
2022-12-01,10005,Office Fit Out,Robert Bosch GmbH,USD,9700,,,,Business Unit Alpha ,Latin America
2022-12-01,10005,Technical Equipment,Robert Bosch GmbH,AUD,0,,,,Business Unit Echo,APAC
2022-12-01,10002,Light Machinery,Komatsu,USD,93000,,,,Business Unit Alpha ,North America
2022-12-01,10002,Technical Equipment,Komatsu,AUD,0,,,,Business Unit Bravo,APAC
2022-12-01,10001,Construction,Turner Construction Management,USD,0,,,,Business Unit Alpha ,Latin America
2022-12-01,10004,Heavy Equipment,Honeywell International,AUD,22000,,,,Business Unit Echo,APAC
2022-12-01,10003,Heavy Equipment,Newmark Group,USD,0,,,,Business Unit Echo,Latin America
2022-12-01,10004,Construction,Honeywell International,USD,15000,,,,Business Unit Bravo,Latin America
2022-12-01,10003,Office Fit Out,Newmark Group,USD,62000,,,,Business Unit Alpha ,North America
2022-12-01,10001,Heavy Equipment,Turner Construction Management,USD,0,,,,Business Unit Delta ,Latin America
2022-12-01,10001,Construction,Turner Construction Management,AUD,246000,,,,Business Unit Alpha ,APAC
2022-12-01,10001,Construction,Turner Construction Management,AUD,169500,,,,Business Unit Bravo,APAC
2022-12-01,10001,Light Machinery,Turner Construction Management,USD,141000,,,,Business Unit Charlie,Latin America
2022-12-01,10002,Construction,Komatsu,EUR,60000,,,,Business Unit Echo,Europe
2022-12-01,10004,Office Fit Out,Honeywell International,AUD,39400,,,,Business Unit Echo,APAC
2022-12-01,10004,Heavy Equipment,Honeywell International,EUR,0,,,,Business Unit Alpha ,Europe
2022-12-01,10004,Office Fit Out,Honeywell International,USD,35600,,,,Business Unit Echo,Latin America
2022-12-01,10001,Office Fit Out,Turner Construction Management,USD,0,,,,Business Unit Bravo,North America
2022-12-01,10005,Light Machinery,Robert Bosch GmbH,USD,0,,,,Business Unit Delta ,Latin America
2023-01-01,10003,Heavy Equipment,Newmark Group,USD,0,,,,Business Unit Echo,North America
2023-01-01,10004,Technical Equipment,Honeywell International,USD,0,,,,Business Unit Charlie,North America
2023-01-01,10003,Light Machinery,Newmark Group,USD,97500,,,,Business Unit Delta ,North America
2023-01-01,10003,Heavy Equipment,Newmark Group,EUR,0,,,,Business Unit Delta ,Europe
2023-01-01,10002,Construction,Komatsu,AUD,65500,,,,Business Unit Bravo,APAC
2023-01-01,10005,Technical Equipment,Robert Bosch GmbH,AUD,18100,,,,Business Unit Alpha ,APAC
2023-01-01,10005,Heavy Equipment,Robert Bosch GmbH,EUR,0,,,,Business Unit Bravo,Europe
2023-01-01,10004,Office Fit Out,Honeywell International,USD,29200,,,,Business Unit Charlie,Latin America
2023-01-01,10005,Office Fit Out,Robert Bosch GmbH,EUR,8600,,,,Business Unit Charlie,Europe
2023-01-01,10003,Technical Equipment,Newmark Group,USD,40500,,,,Business Unit Delta ,Latin America
2023-01-01,10004,Office Fit Out,Honeywell International,USD,0,,,,Business Unit Alpha ,North America
2023-01-01,10002,Heavy Equipment,Komatsu,AUD,38000,,,,Business Unit Echo,APAC
2023-01-01,10005,Technical Equipment,Robert Bosch GmbH,USD,0,,,,Business Unit Charlie,Latin America
2023-01-01,10005,Office Fit Out,Robert Bosch GmbH,USD,13200,,,,Business Unit Alpha ,North America
2023-01-01,10002,Office Fit Out,Komatsu,USD,0,,,,Business Unit Charlie,North America
2023-01-01,10001,Office Fit Out,Turner Construction Management,AUD,147000,,,,Business Unit Echo,APAC
2023-01-01,10002,Office Fit Out,Komatsu,USD,100000,,,,Business Unit Alpha ,North America
2023-01-01,10004,Construction,Honeywell International,USD,23600,,,,Business Unit Delta ,Latin America
2023-01-01,10003,Light Machinery,Newmark Group,EUR,0,,,,Business Unit Charlie,Europe
2023-01-01,10002,Technical Equipment,Komatsu,USD,37000,,,,Business Unit Delta ,Latin America
2023-02-01,10004,Construction,Honeywell International,AUD,0,,,,Business Unit Bravo,APAC
2023-02-01,10003,Heavy Equipment,Newmark Group,AUD,0,,,,Business Unit Delta ,APAC
2023-02-01,10002,Technical Equipment,Komatsu,AUD,88000,,,,Business Unit Charlie,APAC
2023-02-01,10005,Light Machinery,Robert Bosch GmbH,USD,8100,,,,Business Unit Echo,Latin America
2023-02-01,10003,Heavy Equipment,Newmark Group,AUD,32000,,,,Business Unit Echo,APAC
2023-02-01,10001,Construction,Turner Construction Management,EUR,157500,,,,Business Unit Echo,Europe
2023-02-01,10002,Heavy Equipment,Komatsu,EUR,94500,,,,Business Unit Echo,Europe
2023-02-01,10005,Technical Equipment,Robert Bosch GmbH,EUR,12100,,,,Business Unit Delta ,Europe
2023-02-01,10003,Office Fit Out,Newmark Group,EUR,0,,,,Business Unit Delta ,Europe
2023-02-01,10001,Technical Equipment,Turner Construction Management,USD,0,,,,Business Unit Delta ,North America
2023-02-01,10004,Heavy Equipment,Honeywell International,USD,0,,,,Business Unit Charlie,North America
2023-02-01,10002,Light Machinery,Komatsu,USD,65000,,,,Business Unit Charlie,Latin America
2023-02-01,10003,Construction,Newmark Group,AUD,81000,,,,Business Unit Bravo,APAC
2023-02-01,10004,Construction,Honeywell International,USD,0,,,,Business Unit Alpha ,North America
2023-02-01,10002,Office Fit Out,Komatsu,EUR,54500,,,,Business Unit Echo,Europe
2023-02-01,10005,Light Machinery,Robert Bosch GmbH,AUD,0,,,,Business Unit Echo,APAC
2023-02-01,10003,Light Machinery,Newmark Group,USD,53000,,,,Business Unit Alpha ,North America
2023-02-01,10002,Construction,Komatsu,AUD,66500,,,,Business Unit Delta ,APAC
2023-02-01,10004,Office Fit Out,Honeywell International,USD,11200,,,,Business Unit Bravo,Latin America
2023-02-01,10002,Heavy Equipment,Komatsu,AUD,30500,,,,Business Unit Bravo,APAC
2023-03-01,10001,Technical Equipment,Turner Construction Management,USD,219000,,,,Business Unit Alpha ,North America
2023-03-01,10002,Construction,Komatsu,USD,72500,,,,Business Unit Echo,Latin America
2023-03-01,10005,Light Machinery,Robert Bosch GmbH,EUR,6900,,,,Business Unit Alpha ,Europe
2023-03-01,10003,Heavy Equipment,Newmark Group,AUD,0,,,,Business Unit Echo,APAC
2023-03-01,10003,Office Fit Out,Newmark Group,USD,0,,,,Business Unit Alpha ,North America
2023-03-01,10003,Light Machinery,Newmark Group,USD,47500,,,,Business Unit Delta ,North America
2023-03-01,10001,Light Machinery,Turner Construction Management,USD,253500,,,,Business Unit Charlie,Latin America
2023-03-01,10002,Technical Equipment,Komatsu,AUD,0,,,,Business Unit Charlie,APAC
2023-03-01,10001,Office Fit Out,Turner Construction Management,USD,199500,,,,Business Unit Echo,Latin America
2023-03-01,10003,Technical Equipment,Newmark Group,USD,100000,,,,Business Unit Delta ,North America
2023-03-01,10004,Construction,Honeywell International,EUR,32000,,,,Business Unit Charlie,Europe
2023-03-01,10005,Light Machinery,Robert Bosch GmbH,USD,0,,,,Business Unit Alpha ,Latin America
2023-03-01,10002,Construction,Komatsu,AUD,81500,,,,Business Unit Alpha ,APAC
2023-03-01,10004,Office Fit Out,Honeywell International,AUD,20400,,,,Business Unit Echo,APAC
2023-03-01,10002,Construction,Komatsu,USD,0,,,,Business Unit Delta ,North America
2023-03-01,10005,Technical Equipment,Robert Bosch GmbH,USD,0,,,,Business Unit Delta ,Latin America
2023-03-01,10003,Heavy Equipment,Newmark Group,USD,0,,,,Business Unit Charlie,Latin America
2023-03-01,10004,Office Fit Out,Honeywell International,AUD,29000,,,,Business Unit Delta ,APAC
2023-03-01,10005,Office Fit Out,Robert Bosch GmbH,AUD,19100,,,,Business Unit Echo,APAC
2023-03-01,10003,Office Fit Out,Newmark Group,EUR,36000,,,,Business Unit Alpha ,Europe
2023-04-01,10005,Technical Equipment,Robert Bosch GmbH,USD,9600,,,,Business Unit Delta ,North America
2023-04-01,10002,Construction,Komatsu,USD,67500,,,,Business Unit Charlie,North America
2023-04-01,10003,Construction,Newmark Group,USD,0,,,,Business Unit Echo,North America
2023-04-01,10001,Office Fit Out,Turner Construction Management,USD,268500,,,,Business Unit Echo,Latin America
2023-04-01,10001,Technical Equipment,Turner Construction Management,EUR,102000,,,,Business Unit Charlie,Europe
2023-04-01,10001,Construction,Turner Construction Management,USD,0,,,,Business Unit Echo,Latin America
2023-04-01,10002,Technical Equipment,Komatsu,USD,0,,,,Business Unit Alpha ,North America
2023-04-01,10004,Light Machinery,Honeywell International,USD,13000,,,,Business Unit Charlie,Latin America
2023-04-01,10002,Technical Equipment,Komatsu,EUR,0,,,,Business Unit Charlie,Europe
2023-04-01,10002,Office Fit Out,Komatsu,USD,83000,,,,Business Unit Echo,North America
2023-04-01,10002,Construction,Komatsu,EUR,40500,,,,Business Unit Delta ,Europe
2023-04-01,10005,Heavy Equipment,Robert Bosch GmbH,EUR,0,,,,Business Unit Bravo,Europe
2023-04-01,10003,Office Fit Out,Newmark Group,USD,97500,,,,Business Unit Bravo,North America
2023-04-01,10003,Construction,Newmark Group,USD,72000,,,,Business Unit Delta ,North America
2023-04-01,10002,Construction,Komatsu,EUR,0,,,,Business Unit Delta ,Europe
2023-04-01,10003,Office Fit Out,Newmark Group,USD,45000,,,,Business Unit Delta ,Latin America
2023-04-01,10001,Construction,Turner Construction Management,USD,0,,,,Business Unit Alpha ,Latin America
2023-04-01,10002,Office Fit Out,Komatsu,USD,65500,,,,Business Unit Charlie,Latin America
2023-04-01,10004,Heavy Equipment,Honeywell International,USD,34800,,,,Business Unit Charlie,Latin America
2023-04-01,10003,Light Machinery,Newmark Group,USD,27500,,,,Business Unit Alpha ,North America
2023-05-01,10004,Technical Equipment,Honeywell International,USD,30800,,,,Business Unit Alpha ,Latin America
2023-05-01,10003,Light Machinery,Newmark Group,USD,85000,,,,Business Unit Bravo,Latin America
2023-05-01,10005,Office Fit Out,Robert Bosch GmbH,USD,10300,,,,Business Unit Delta ,North America
2023-05-01,10003,Technical Equipment,Newmark Group,USD,0,,,,Business Unit Echo,Latin America
2023-05-01,10005,Construction,Robert Bosch GmbH,USD,17200,,,,Business Unit Echo,Latin America
2023-05-01,10002,Office Fit Out,Komatsu,EUR,87500,,,,Business Unit Charlie,Europe
2023-05-01,10004,Technical Equipment,Honeywell International,USD,0,,,,Business Unit Bravo,North America
2023-05-01,10004,Heavy Equipment,Honeywell International,USD,0,,,,Business Unit Delta ,Latin America
2023-05-01,10002,Heavy Equipment,Komatsu,AUD,0,,,,Business Unit Echo,APAC
2023-05-01,10002,Light Machinery,Komatsu,USD,0,,,,Business Unit Echo,North America
2023-05-01,10003,Heavy Equipment,Newmark Group,USD,41000,,,,Business Unit Alpha ,North America
2023-05-01,10002,Technical Equipment,Komatsu,USD,0,,,,Business Unit Charlie,North America
2023-05-01,10003,Light Machinery,Newmark Group,AUD,44500,,,,Business Unit Echo,APAC
2023-05-01,10002,Light Machinery,Komatsu,AUD,55500,,,,Business Unit Charlie,APAC
2023-05-01,10001,Technical Equipment,Turner Construction Management,USD,150000,,,,Business Unit Delta ,North America
2023-05-01,10002,Office Fit Out,Komatsu,USD,32000,,,,Business Unit Charlie,North America
2023-05-01,10003,Construction,Newmark Group,USD,33000,,,,Business Unit Bravo,Latin America
2023-05-01,10003,Heavy Equipment,Newmark Group,USD,43500,,,,Business Unit Delta ,Latin America
2023-05-01,10002,Construction,Komatsu,USD,28500,,,,Business Unit Echo,Latin America
2023-05-01,10001,Light Machinery,Turner Construction Management,EUR,0,,,,Business Unit Delta ,Europe
2023-06-01,10002,Office Fit Out,Komatsu,AUD,0,,,,Business Unit Echo,APAC
2023-06-01,10004,Construction,Honeywell International,USD,27400,,,,Business Unit Charlie,North America
2023-06-01,10002,Heavy Equipment,Komatsu,AUD,0,,,,Business Unit Echo,APAC
2023-06-01,10003,Construction,Newmark Group,USD,57000,,,,Business Unit Alpha ,Latin America
2023-06-01,10001,Heavy Equipment,Turner Construction Management,AUD,103500,,,,Business Unit Delta ,APAC
2023-06-01,10002,Technical Equipment,Komatsu,USD,61000,,,,Business Unit Alpha ,North America
2023-06-01,10002,Office Fit Out,Komatsu,EUR,39000,,,,Business Unit Bravo,Europe
2023-06-01,10001,Technical Equipment,Turner Construction Management,USD,0,,,,Business Unit Echo,Latin America
2023-06-01,10005,Technical Equipment,Robert Bosch GmbH,USD,10300,,,,Business Unit Alpha ,North America
2023-06-01,10005,Construction,Robert Bosch GmbH,USD,13200,,,,Business Unit Alpha ,Latin America
2023-06-01,10004,Office Fit Out,Honeywell International,USD,26200,,,,Business Unit Delta ,North America
2023-06-01,10002,Heavy Equipment,Komatsu,USD,0,,,,Business Unit Bravo,Latin America
2023-06-01,10003,Light Machinery,Newmark Group,USD,96000,,,,Business Unit Bravo,North America
2023-06-01,10005,Office Fit Out,Robert Bosch GmbH,AUD,11700,,,,Business Unit Echo,APAC
2023-06-01,10003,Office Fit Out,Newmark Group,AUD,0,,,,Business Unit Echo,APAC
2023-06-01,10003,Heavy Equipment,Newmark Group,AUD,90500,,,,Business Unit Bravo,APAC
2023-06-01,10004,Construction,Honeywell International,USD,0,,,,Business Unit Delta ,North America
2023-06-01,10003,Construction,Newmark Group,USD,0,,,,Business Unit Charlie,North America
2023-06-01,10002,Office Fit Out,Komatsu,USD,61000,,,,Business Unit Alpha ,North America
2023-06-01,10003,Heavy Equipment,Newmark Group,USD,0,,,,Business Unit Charlie,Latin America
2023-07-01,10001,Technical Equipment,Turner Construction Management,USD,0,,,,Business Unit Charlie,Latin America
2023-07-01,10003,Office Fit Out,Newmark Group,EUR,0,,,,Business Unit Delta ,Europe
2023-07-01,10005,Office Fit Out,Robert Bosch GmbH,USD,13700,,,,Business Unit Bravo,North America
2023-07-01,10002,Construction,Komatsu,AUD,0,,,,Business Unit Bravo,APAC
2023-07-01,10003,Light Machinery,Newmark Group,EUR,31000,,,,Business Unit Bravo,Europe
2023-07-01,10001,Light Machinery,Turner Construction Management,EUR,0,,,,Business Unit Charlie,Europe
2023-07-01,10005,Technical Equipment,Robert Bosch GmbH,AUD,0,,,,Business Unit Delta ,APAC
2023-07-01,10005,Light Machinery,Robert Bosch GmbH,USD,0,,,,Business Unit Echo,Latin America
2023-07-01,10005,Technical Equipment,Robert Bosch GmbH,USD,0,,,,Business Unit Echo,North America
2023-07-01,10002,Technical Equipment,Komatsu,EUR,0,,,,Business Unit Charlie,Europe
2023-07-01,10002,Office Fit Out,Komatsu,EUR,0,,,,Business Unit Bravo,Europe
2023-07-01,10004,Construction,Honeywell International,EUR,40000,,,,Business Unit Alpha ,Europe
2023-07-01,10004,Construction,Honeywell International,AUD,0,,,,Business Unit Delta ,APAC
2023-07-01,10004,Office Fit Out,Honeywell International,AUD,0,,,,Business Unit Bravo,APAC
2023-07-01,10004,Heavy Equipment,Honeywell International,AUD,30800,,,,Business Unit Alpha ,APAC
2023-07-01,10002,Technical Equipment,Komatsu,EUR,98000,,,,Business Unit Bravo,Europe
2023-07-01,10004,Construction,Honeywell International,USD,33000,,,,Business Unit Delta ,Latin America
2023-07-01,10005,Construction,Robert Bosch GmbH,USD,12300,,,,Business Unit Bravo,North America
2023-07-01,10004,Heavy Equipment,Honeywell International,USD,0,,,,Business Unit Alpha ,North America
2023-07-01,10005,Construction,Robert Bosch GmbH,EUR,0,,,,Business Unit Alpha ,Europe
2023-08-01,10001,Technical Equipment,Turner Construction Management,USD,132000,,,,Business Unit Alpha ,North America
2023-08-01,10003,Construction,Newmark Group,USD,0,,,,Business Unit Charlie,North America
