date,account_id,account_name,vendor,currency,cost,supplier_country,purchase_country,description_or_memo,custom_field_business_unit,custom_field_region
9/1/23,20006,Tax Preparation,TaxAct,EUR,18200,,,,Business Unit Charlie,Europe
9/1/23,20010,Trade Shows,Informa PLC,USD,26700,,,,Business Unit Charlie,Latin America
9/1/23,20003,Office Supplies,Amazon Business,USD,0,,,,Business Unit Echo,Latin America
9/1/23,20009,Computer Equipment ,Samsung,USD,16000,,,,Business Unit Bravo,North America
9/1/23,20011,Insurance,Cigna,USD,25600,,,,Business Unit Charlie,Latin America
9/1/23,20003,Office Supplies,W.B. Mason,EUR,0,,,,Business Unit Echo,Europe
9/1/23,20011,Insurance,Cigna,EUR,31000,,,,Business Unit Alpha ,Europe
9/1/23,20009,Computer Equipment ,Samsung,AUD,26600,,,,Business Unit Bravo,APAC
9/1/23,20004,Cloud Spend,Microsoft Azure,EUR,0,,,,Business Unit Delta ,Europe
9/1/23,20003,Office Supplies,Staples,USD,162000,,,,Business Unit Delta ,North America
9/1/23,20009,Computer Equipment ,Apple,USD,0,,,,Business Unit Delta ,North America
9/1/23,20001,Software,Oracle,USD,408000,,,,Business Unit Bravo,North America
9/1/23,20003,Office Supplies,Amazon Business,USD,0,,,,Business Unit Delta ,Latin America
9/1/23,20008,Travel Meals,Travelocity Business,USD,0,,,,Business Unit Alpha ,Latin America
9/1/23,20001,Software,Microsoft,USD,222000,,,,Business Unit Bravo,Latin America
9/1/23,20004,Cloud Spend,IBM Cloud,EUR,61200,,,,Business Unit Bravo,Europe
9/1/23,20005,Marketing and Advertising,Instagram Ads),USD,13200,,,,Business Unit Charlie,North America
9/1/23,20005,Marketing and Advertising,Meta Platforms (Facebook Ads,USD,32000,,,,Business Unit Charlie,North America
10/1/23,20004,Cloud Spend,Microsoft Azure,USD,62800,,,,Business Unit Delta ,Latin America
10/1/23,20001,Software,Salesforce,AUD,0,,,,Business Unit Alpha ,APAC
10/1/23,20002,Office Furniture,Steelcase,AUD,138000,,,,Business Unit Alpha ,APAC
10/1/23,20008,Travel Meals,CWT,USD,28200,,,,Business Unit Echo,North America
10/1/23,20008,Travel Meals,Travelocity Business,USD,51900,,,,Business Unit Echo,North America
10/1/23,20009,Computer Equipment ,Lenovo,USD,29200,,,,Business Unit Bravo,North America
10/1/23,20008,Travel Meals,American Express Global Business Travel,USD,37200,,,,Business Unit Bravo,Latin America
10/1/23,20007,Management Consulting ,Accenture,USD,13800,,,,Business Unit Echo,North America
10/1/23,20004,Cloud Spend,IBM Cloud,AUD,0,,,,Business Unit Echo,APAC
10/1/23,20005,Marketing and Advertising,Amazon Advertising,EUR,39400,,,,Business Unit Delta ,Europe
10/1/23,20003,Office Supplies,Amazon Business,USD,92000,,,,Business Unit Charlie,Latin America
10/1/23,20010,Trade Shows,Diversified Business Communications,AUD,17100,,,,Business Unit Delta ,APAC
10/1/23,20010,Trade Shows,Informa PLC,USD,29400,,,,Business Unit Echo,North America
10/1/23,20007,Management Consulting ,The Boston Consulting Group,EUR,22000,,,,Business Unit Echo,Europe
10/1/23,20011,Insurance,Aetna,USD,0,,,,Business Unit Echo,North America
10/1/23,20004,Cloud Spend,IBM Cloud,EUR,74000,,,,Business Unit Charlie,Europe
10/1/23,20004,Cloud Spend,Salesforce,AUD,53600,,,,Business Unit Alpha ,APAC
10/1/23,20009,Computer Equipment ,HP Inc.,USD,0,,,,Business Unit Echo,North America
10/1/23,20010,Trade Shows,Reed Exhibitions,EUR,29100,,,,Business Unit Bravo,Europe
10/1/23,20010,Trade Shows,Comexposium Group,EUR,0,,,,Business Unit Bravo,Europe
10/1/23,20010,Trade Shows,Diversified Business Communications,USD,59100,,,,Business Unit Bravo,North America
10/1/23,20008,Travel Meals,BCD Travel,USD,19200,,,,Business Unit Bravo,Latin America
10/1/23,20004,Cloud Spend,Salesforce,USD,50400,,,,Business Unit Alpha ,Latin America
10/1/23,20008,Travel Meals,Travelocity Business,USD,47700,,,,Business Unit Echo,Latin America
10/1/23,20011,Insurance,Cigna,AUD,21600,,,,Business Unit Echo,APAC
10/1/23,20010,Trade Shows,Diversified Business Communications,AUD,24600,,,,Business Unit Echo,APAC
10/1/23,20007,Management Consulting ,McKinsey & Company,USD,37800,,,,Business Unit Delta ,Latin America
10/1/23,20011,Insurance,Aetna,AUD,20400,,,,Business Unit Echo,APAC
10/1/23,20011,Insurance,Anthem Inc.,AUD,33800,,,,Business Unit Bravo,APAC
11/1/23,20008,Travel Meals,BCD Travel,USD,43800,,,,Business Unit Charlie,North America
11/1/23,20008,Travel Meals,Travelocity Business,AUD,56100,,,,Business Unit Charlie,APAC
11/1/23,20006,Tax Preparation,Price Waterhouse Cooper,USD,19800,,,,Business Unit Bravo,North America
11/1/23,20003,Office Supplies,Amazon Business,USD,97000,,,,Business Unit Echo,North America
11/1/23,20003,Office Supplies,Amazon Business,USD,66000,,,,Business Unit Alpha ,North America
11/1/23,20005,Marketing and Advertising,Meta Platforms (Facebook Ads,EUR,10600,,,,Business Unit Delta ,Europe
11/1/23,20011,Insurance,Anthem Inc.,USD,30600,,,,Business Unit Charlie,North America
11/1/23,20006,Tax Preparation,Ernst & Young,EUR,16000,,,,Business Unit Delta ,Europe
11/1/23,20007,Management Consulting ,The Boston Consulting Group,AUD,0,,,,Business Unit Charlie,APAC
11/1/23,20005,Marketing and Advertising,Meta Platforms (Facebook Ads,USD,37600,,,,Business Unit Alpha ,Latin America
11/1/23,20009,Computer Equipment ,Dell Technologies,USD,35000,,,,Business Unit Alpha ,North America
11/1/23,20010,Trade Shows,Reed Exhibitions,USD,33900,,,,Business Unit Charlie,North America
11/1/23,20005,Marketing and Advertising,Meta Platforms (Facebook Ads,EUR,27200,,,,Business Unit Charlie,Europe
11/1/23,20001,Software,SAP,USD,552000,,,,Business Unit Echo,Latin America
11/1/23,20011,Insurance,Anthem Inc.,EUR,30800,,,,Business Unit Echo,Europe
11/1/23,20004,Cloud Spend,Amazon Web Services (AWS),AUD,75600,,,,Business Unit Alpha ,APAC
11/1/23,20006,Tax Preparation,Jackson Hewitt,EUR,0,,,,Business Unit Echo,Europe
11/1/23,20007,Management Consulting ,McKinsey & Company,USD,39200,,,,Business Unit Alpha ,North America
11/1/23,20006,Tax Preparation,Jackson Hewitt,EUR,15200,,,,Business Unit Charlie,Europe
11/1/23,20008,Travel Meals,CWT,USD,49800,,,,Business Unit Delta ,North America
11/1/23,20002,Office Furniture,HON Company,USD,0,,,,Business Unit Bravo,North America
11/1/23,20007,Management Consulting ,McKinsey & Company,USD,0,,,,Business Unit Echo,Latin America
11/1/23,20005,Marketing and Advertising,Meta Platforms (Facebook Ads,AUD,0,,,,Business Unit Alpha ,APAC
11/1/23,20007,Management Consulting ,Deloitte Consulting,USD,18200,,,,Business Unit Delta ,Latin America
11/1/23,20007,Management Consulting ,Accenture,EUR,24400,,,,Business Unit Bravo,Europe
11/1/23,20008,Travel Meals,CWT,USD,36900,,,,Business Unit Charlie,North America
11/1/23,20010,Trade Shows,Reed Exhibitions,USD,18900,,,,Business Unit Charlie,North America
11/1/23,20002,Office Furniture,Haworth,USD,94000,,,,Business Unit Alpha ,North America
11/1/23,20010,Trade Shows,Comexposium Group,USD,0,,,,Business Unit Bravo,Latin America
12/1/23,20005,Marketing and Advertising,Amazon Advertising,USD,0,,,,Business Unit Alpha ,North America
12/1/23,20004,Cloud Spend,Google Cloud Platform (GCP),USD,60800,,,,Business Unit Echo,North America
12/1/23,20011,Insurance,Anthem Inc.,USD,29800,,,,Business Unit Charlie,North America
12/1/23,20008,Travel Meals,Travelocity Business,AUD,15300,,,,Business Unit Alpha ,APAC
12/1/23,20006,Tax Preparation,Price Waterhouse Cooper,USD,15000,,,,Business Unit Charlie,Latin America
12/1/23,20010,Trade Shows,Diversified Business Communications,USD,46800,,,,Business Unit Alpha ,Latin America
12/1/23,20002,Office Furniture,Herman Miller,AUD,174000,,,,Business Unit Bravo,APAC
12/1/23,20001,Software,Salesforce,USD,225000,,,,Business Unit Charlie,North America
12/1/23,20001,Software,SAP,EUR,279000,,,,Business Unit Bravo,Europe
12/1/23,20002,Office Furniture,Steelcase,USD,100000,,,,Business Unit Delta ,North America
12/1/23,20003,Office Supplies,Office Depot,EUR,0,,,,Business Unit Delta ,Europe
12/1/23,20010,Trade Shows,Informa PLC,AUD,16500,,,,Business Unit Delta ,APAC
12/1/23,20010,Trade Shows,Comexposium Group,AUD,0,,,,Business Unit Echo,APAC
12/1/23,20007,Management Consulting ,The Boston Consulting Group,USD,14600,,,,Business Unit Alpha ,North America
12/1/23,20006,Tax Preparation,Price Waterhouse Cooper,EUR,10500,,,,Business Unit Delta ,Europe
12/1/23,20004,Cloud Spend,IBM Cloud,USD,64400,,,,Business Unit Echo,Latin America
12/1/23,20005,Marketing and Advertising,Meta Platforms (Facebook Ads,AUD,20400,,,,Business Unit Alpha ,APAC
12/1/23,20010,Trade Shows,Deutsche Messe AG,USD,0,,,,Business Unit Delta ,North America
12/1/23,20010,Trade Shows,Reed Exhibitions,USD,24600,,,,Business Unit Bravo,North America
12/1/23,20002,Office Furniture,Kimball International,USD,189000,,,,Business Unit Echo,North America
12/1/23,20006,Tax Preparation,Price Waterhouse Cooper,EUR,18200,,,,Business Unit Echo,Europe
12/1/23,20010,Trade Shows,Informa PLC,USD,41100,,,,Business Unit Delta ,Latin America
12/1/23,20010,Trade Shows,Diversified Business Communications,EUR,47700,,,,Business Unit Charlie,Europe
12/1/23,20008,Travel Meals,American Express Global Business Travel,AUD,0,,,,Business Unit Delta ,APAC
12/1/23,20007,Management Consulting ,Bain & Company,AUD,37600,,,,Business Unit Charlie,APAC
12/1/23,20011,Insurance,Aetna,USD,30000,,,,Business Unit Bravo,Latin America
12/1/23,20002,Office Furniture,Haworth,EUR,88000,,,,Business Unit Charlie,Europe
12/1/23,20008,Travel Meals,BCD Travel,USD,59400,,,,Business Unit Alpha ,Latin America
12/1/23,20008,Travel Meals,Travelocity Business,USD,36900,,,,Business Unit Charlie,North America
12/1/23,20008,Travel Meals,American Express Global Business Travel,USD,44100,,,,Business Unit Echo,North America
1/1/22,20008,Travel Meals,BCD Travel,USD,35100,,,,Business Unit Alpha ,Latin America
1/1/22,20006,Tax Preparation,Price Waterhouse Cooper,USD,13200,,,,Business Unit Charlie,Latin America
1/1/22,20001,Software,Oracle,EUR,444000,,,,Business Unit Bravo,Europe
1/1/22,20011,Insurance,Humana,EUR,31000,,,,Business Unit Bravo,Europe
1/1/22,20005,Marketing and Advertising,Instagram Ads),EUR,0,,,,Business Unit Echo,Europe
1/1/22,20010,Trade Shows,Deutsche Messe AG,EUR,51300,,,,Business Unit Charlie,Europe
1/1/22,20011,Insurance,Aetna,AUD,29400,,,,Business Unit Delta ,APAC
1/1/22,20004,Cloud Spend,Google Cloud Platform (GCP),EUR,63200,,,,Business Unit Alpha ,Europe
1/1/22,20002,Office Furniture,Haworth,AUD,159000,,,,Business Unit Charlie,APAC
1/1/22,20006,Tax Preparation,Price Waterhouse Cooper,USD,8800,,,,Business Unit Bravo,North America
1/1/22,20010,Trade Shows,Comexposium Group,EUR,16500,,,,Business Unit Charlie,Europe
1/1/22,20007,Management Consulting ,Accenture,USD,36000,,,,Business Unit Delta ,Latin America
1/1/22,20009,Computer Equipment ,Lenovo,USD,24000,,,,Business Unit Bravo,North America
1/1/22,20001,Software,Oracle,EUR,0,,,,Business Unit Charlie,Europe
1/1/22,20002,Office Furniture,Haworth,EUR,56000,,,,Business Unit Charlie,Europe
1/1/22,20008,Travel Meals,CWT,USD,20400,,,,Business Unit Echo,Latin America
1/1/22,20006,Tax Preparation,Jackson Hewitt,USD,0,,,,Business Unit Bravo,Latin America
1/1/22,20008,Travel Meals,Travelocity Business,EUR,29400,,,,Business Unit Echo,Europe
1/1/22,20002,Office Furniture,Steelcase,USD,121000,,,,Business Unit Alpha ,Latin America
1/1/22,20007,Management Consulting ,McKinsey & Company,USD,25600,,,,Business Unit Delta ,Latin America
1/1/22,20004,Cloud Spend,Amazon Web Services (AWS),USD,22000,,,,Business Unit Alpha ,Latin America
1/1/22,20003,Office Supplies,Quill,EUR,127000,,,,Business Unit Echo,Europe
1/1/22,20009,Computer Equipment ,Lenovo,EUR,19400,,,,Business Unit Alpha ,Europe
1/1/22,20003,Office Supplies,Staples,EUR,0,,,,Business Unit Charlie,Europe
1/1/22,20005,Marketing and Advertising,Amazon Advertising,AUD,29000,,,,Business Unit Alpha ,APAC
1/1/22,20003,Office Supplies,Staples,AUD,88000,,,,Business Unit Delta ,APAC
1/1/22,20010,Trade Shows,Informa PLC,USD,17100,,,,Business Unit Delta ,North America
1/1/22,20009,Computer Equipment ,Samsung,USD,35400,,,,Business Unit Charlie,Latin America
1/1/22,20010,Trade Shows,Reed Exhibitions,AUD,27000,,,,Business Unit Bravo,APAC
2/1/22,20006,Tax Preparation,Price Waterhouse Cooper,USD,0,,,,Business Unit Charlie,North America
2/1/22,20008,Travel Meals,CWT,AUD,48900,,,,Business Unit Charlie,APAC
2/1/22,20003,Office Supplies,Amazon Business,USD,67000,,,,Business Unit Echo,Latin America
2/1/22,20010,Trade Shows,Comexposium Group,EUR,0,,,,Business Unit Alpha ,Europe
2/1/22,20004,Cloud Spend,IBM Cloud,AUD,25600,,,,Business Unit Charlie,APAC
2/1/22,20002,Office Furniture,Herman Miller,EUR,73000,,,,Business Unit Alpha ,Europe
2/1/22,20002,Office Furniture,Herman Miller,USD,145000,,,,Business Unit Delta ,Latin America
2/1/22,20005,Marketing and Advertising,Amazon Advertising,USD,20600,,,,Business Unit Echo,Latin America
2/1/22,20008,Travel Meals,American Express Global Business Travel,EUR,0,,,,Business Unit Charlie,Europe
2/1/22,20003,Office Supplies,W.B. Mason,EUR,176000,,,,Business Unit Echo,Europe
2/1/22,20005,Marketing and Advertising,Google Ads,USD,22000,,,,Business Unit Charlie,Latin America
2/1/22,20009,Computer Equipment ,Samsung,USD,30400,,,,Business Unit Alpha ,Latin America
2/1/22,20003,Office Supplies,Amazon Business,EUR,134000,,,,Business Unit Bravo,Europe
2/1/22,20006,Tax Preparation,Price Waterhouse Cooper,USD,14600,,,,Business Unit Charlie,North America
2/1/22,20002,Office Furniture,Herman Miller,USD,63000,,,,Business Unit Echo,Latin America
2/1/22,20007,Management Consulting ,Accenture,USD,18600,,,,Business Unit Alpha ,Latin America
2/1/22,20009,Computer Equipment ,Apple,USD,0,,,,Business Unit Charlie,Latin America
2/1/22,20010,Trade Shows,Deutsche Messe AG,EUR,0,,,,Business Unit Bravo,Europe
2/1/22,20006,Tax Preparation,Jackson Hewitt,EUR,5200,,,,Business Unit Delta ,Europe
2/1/22,20011,Insurance,Aetna,USD,15000,,,,Business Unit Bravo,Latin America
2/1/22,20008,Travel Meals,BCD Travel,AUD,58800,,,,Business Unit Alpha ,APAC
2/1/22,20008,Travel Meals,American Express Global Business Travel,USD,46800,,,,Business Unit Bravo,Latin America
2/1/22,20011,Insurance,Humana,AUD,0,,,,Business Unit Delta ,APAC
2/1/22,20006,Tax Preparation,Price Waterhouse Cooper,USD,13700,,,,Business Unit Bravo,Latin America
2/1/22,20010,Trade Shows,Informa PLC,EUR,48000,,,,Business Unit Bravo,Europe
2/1/22,20006,Tax Preparation,Ernst & Young,EUR,18000,,,,Business Unit Alpha ,Europe
2/1/22,20004,Cloud Spend,IBM Cloud,USD,0,,,,Business Unit Echo,North America
2/1/22,20008,Travel Meals,Egencia,USD,53700,,,,Business Unit Charlie,North America
2/1/22,20009,Computer Equipment ,Lenovo,AUD,23800,,,,Business Unit Charlie,APAC
3/1/22,20007,Management Consulting ,Accenture,USD,38400,,,,Business Unit Delta ,Latin America
3/1/22,20006,Tax Preparation,TaxAct,USD,14900,,,,Business Unit Echo,Latin America
3/1/22,20009,Computer Equipment ,Lenovo,EUR,15400,,,,Business Unit Bravo,Europe
3/1/22,20005,Marketing and Advertising,The Trade Desk,USD,12000,,,,Business Unit Delta ,North America
3/1/22,20001,Software,Salesforce,EUR,171000,,,,Business Unit Bravo,Europe
3/1/22,20002,Office Furniture,Herman Miller,EUR,0,,,,Business Unit Alpha ,Europe
3/1/22,20005,Marketing and Advertising,Instagram Ads),AUD,16600,,,,Business Unit Delta ,APAC
3/1/22,20007,Management Consulting ,Deloitte Consulting,EUR,35000,,,,Business Unit Delta ,Europe
3/1/22,20006,Tax Preparation,TaxAct,EUR,17900,,,,Business Unit Delta ,Europe
3/1/22,20010,Trade Shows,Diversified Business Communications,EUR,45900,,,,Business Unit Charlie,Europe
3/1/22,20009,Computer Equipment ,Apple,EUR,0,,,,Business Unit Delta ,Europe
3/1/22,20004,Cloud Spend,IBM Cloud,EUR,64400,,,,Business Unit Bravo,Europe
3/1/22,20008,Travel Meals,Egencia,USD,32100,,,,Business Unit Bravo,Latin America
3/1/22,20008,Travel Meals,American Express Global Business Travel,USD,0,,,,Business Unit Charlie,Latin America
3/1/22,20005,Marketing and Advertising,Instagram Ads),USD,22200,,,,Business Unit Charlie,North America
3/1/22,20005,Marketing and Advertising,Instagram Ads),EUR,0,,,,Business Unit Delta ,Europe
3/1/22,20004,Cloud Spend,Salesforce,USD,56000,,,,Business Unit Charlie,North America
3/1/22,20003,Office Supplies,Office Depot,EUR,102000,,,,Business Unit Alpha ,Europe
3/1/22,20006,Tax Preparation,Jackson Hewitt,AUD,6300,,,,Business Unit Alpha ,APAC
3/1/22,20001,Software,Oracle,USD,210000,,,,Business Unit Echo,North America
3/1/22,20009,Computer Equipment ,HP Inc.,EUR,23600,,,,Business Unit Echo,Europe
3/1/22,20011,Insurance,Cigna,USD,15400,,,,Business Unit Echo,North America
3/1/22,20001,Software,Google,EUR,525000,,,,Business Unit Charlie,Europe
3/1/22,20005,Marketing and Advertising,The Trade Desk,EUR,0,,,,Business Unit Echo,Europe
3/1/22,20010,Trade Shows,Comexposium Group,EUR,43500,,,,Business Unit Charlie,Europe
3/1/22,20008,Travel Meals,BCD Travel,AUD,25800,,,,Business Unit Alpha ,APAC
3/1/22,20005,Marketing and Advertising,Meta Platforms (Facebook Ads,USD,14600,,,,Business Unit Alpha ,North America
3/1/22,20005,Marketing and Advertising,Instagram Ads),USD,40000,,,,Business Unit Delta ,North America
3/1/22,20009,Computer Equipment ,Lenovo,USD,0,,,,Business Unit Charlie,Latin America
4/1/22,20002,Office Furniture,Kimball International,AUD,132000,,,,Business Unit Echo,APAC
4/1/22,20003,Office Supplies,Quill,AUD,119000,,,,Business Unit Echo,APAC
4/1/22,20002,Office Furniture,Steelcase,AUD,173000,,,,Business Unit Delta ,APAC
4/1/22,20007,Management Consulting ,McKinsey & Company,AUD,0,,,,Business Unit Bravo,APAC
4/1/22,20008,Travel Meals,Egencia,USD,45300,,,,Business Unit Charlie,North America
4/1/22,20001,Software,Google,USD,435000,,,,Business Unit Echo,North America
4/1/22,20006,Tax Preparation,Jackson Hewitt,EUR,0,,,,Business Unit Charlie,Europe
4/1/22,20002,Office Furniture,Steelcase,USD,0,,,,Business Unit Bravo,Latin America
4/1/22,20010,Trade Shows,Diversified Business Communications,EUR,0,,,,Business Unit Charlie,Europe
4/1/22,20005,Marketing and Advertising,Google Ads,USD,17800,,,,Business Unit Alpha ,Latin America
4/1/22,20010,Trade Shows,Reed Exhibitions,AUD,25500,,,,Business Unit Delta ,APAC
4/1/22,20004,Cloud Spend,Salesforce,AUD,60400,,,,Business Unit Echo,APAC
4/1/22,20009,Computer Equipment ,Samsung,USD,22000,,,,Business Unit Bravo,Latin America
4/1/22,20008,Travel Meals,Travelocity Business,USD,43500,,,,Business Unit Delta ,Latin America
4/1/22,20001,Software,SAP,USD,0,,,,Business Unit Bravo,Latin America
4/1/22,20003,Office Supplies,Staples,AUD,65000,,,,Business Unit Echo,APAC
4/1/22,20008,Travel Meals,Egencia,AUD,0,,,,Business Unit Alpha ,APAC
4/1/22,20009,Computer Equipment ,Apple,USD,31600,,,,Business Unit Alpha ,North America
4/1/22,20002,Office Furniture,HON Company,USD,91000,,,,Business Unit Echo,North America
4/1/22,20002,Office Furniture,Kimball International,AUD,57000,,,,Business Unit Echo,APAC
4/1/22,20006,Tax Preparation,Jackson Hewitt,AUD,15300,,,,Business Unit Echo,APAC
4/1/22,20007,Management Consulting ,Bain & Company,AUD,37800,,,,Business Unit Alpha ,APAC
4/1/22,20001,Software,SAP,USD,375000,,,,Business Unit Charlie,Latin America
4/1/22,20002,Office Furniture,Haworth,AUD,68000,,,,Business Unit Alpha ,APAC
4/1/22,20005,Marketing and Advertising,Google Ads,USD,33600,,,,Business Unit Echo,North America
4/1/22,20006,Tax Preparation,TaxAct,AUD,5400,,,,Business Unit Delta ,APAC
4/1/22,20007,Management Consulting ,Deloitte Consulting,USD,12800,,,,Business Unit Delta ,Latin America
4/1/22,20001,Software,Google,AUD,0,,,,Business Unit Bravo,APAC
4/1/22,20003,Office Supplies,Quill,USD,70000,,,,Business Unit Charlie,North America
5/1/22,20011,Insurance,Humana,EUR,15800,,,,Business Unit Delta ,Europe
5/1/22,20002,Office Furniture,Herman Miller,EUR,128000,,,,Business Unit Echo,Europe
5/1/22,20005,Marketing and Advertising,The Trade Desk,EUR,22600,,,,Business Unit Alpha ,Europe
5/1/22,20009,Computer Equipment ,Dell Technologies,AUD,0,,,,Business Unit Charlie,APAC
5/1/22,20009,Computer Equipment ,Apple,AUD,21000,,,,Business Unit Delta ,APAC
5/1/22,20008,Travel Meals,CWT,USD,0,,,,Business Unit Bravo,Latin America
5/1/22,20009,Computer Equipment ,Apple,USD,36600,,,,Business Unit Bravo,Latin America
5/1/22,20002,Office Furniture,HON Company,USD,0,,,,Business Unit Delta ,Latin America
5/1/22,20010,Trade Shows,Deutsche Messe AG,AUD,58200,,,,Business Unit Echo,APAC
5/1/22,20007,Management Consulting ,The Boston Consulting Group,EUR,30800,,,,Business Unit Bravo,Europe
5/1/22,20010,Trade Shows,Reed Exhibitions,USD,27300,,,,Business Unit Charlie,North America
5/1/22,20002,Office Furniture,Steelcase,USD,68000,,,,Business Unit Charlie,North America
5/1/22,20004,Cloud Spend,Amazon Web Services (AWS),AUD,79200,,,,Business Unit Bravo,APAC
5/1/22,20005,Marketing and Advertising,Google Ads,USD,17600,,,,Business Unit Charlie,Latin America
5/1/22,20010,Trade Shows,Deutsche Messe AG,AUD,18600,,,,Business Unit Bravo,APAC
5/1/22,20003,Office Supplies,Amazon Business,USD,0,,,,Business Unit Charlie,North America
5/1/22,20007,Management Consulting ,Deloitte Consulting,AUD,11000,,,,Business Unit Delta ,APAC
5/1/22,20008,Travel Meals,BCD Travel,EUR,40200,,,,Business Unit Charlie,Europe
5/1/22,20009,Computer Equipment ,Samsung,USD,30000,,,,Business Unit Delta ,Latin America
5/1/22,20005,Marketing and Advertising,Amazon Advertising,USD,10800,,,,Business Unit Charlie,North America
5/1/22,20006,Tax Preparation,H&R Block,USD,15600,,,,Business Unit Charlie,Latin America
5/1/22,20002,Office Furniture,Kimball International,EUR,187000,,,,Business Unit Echo,Europe
5/1/22,20008,Travel Meals,CWT,EUR,0,,,,Business Unit Bravo,Europe
5/1/22,20002,Office Furniture,Kimball International,USD,146000,,,,Business Unit Alpha ,North America
5/1/22,20007,Management Consulting ,McKinsey & Company,USD,32200,,,,Business Unit Charlie,Latin America
5/1/22,20007,Management Consulting ,Deloitte Consulting,EUR,38400,,,,Business Unit Charlie,Europe
5/1/22,20010,Trade Shows,Diversified Business Communications,USD,21000,,,,Business Unit Alpha ,Latin America
5/1/22,20010,Trade Shows,Comexposium Group,USD,55500,,,,Business Unit Charlie,North America
5/1/22,20007,Management Consulting ,Bain & Company,EUR,32400,,,,Business Unit Delta ,Europe
6/1/22,20007,Management Consulting ,Bain & Company,EUR,20000,,,,Business Unit Delta ,Europe
6/1/22,20010,Trade Shows,Deutsche Messe AG,AUD,29100,,,,Business Unit Charlie,APAC
6/1/22,20004,Cloud Spend,Amazon Web Services (AWS),USD,50800,,,,Business Unit Charlie,Latin America
6/1/22,20006,Tax Preparation,Jackson Hewitt,EUR,14600,,,,Business Unit Alpha ,Europe
6/1/22,20006,Tax Preparation,Price Waterhouse Cooper,USD,10000,,,,Business Unit Charlie,Latin America
6/1/22,20004,Cloud Spend,Amazon Web Services (AWS),EUR,65200,,,,Business Unit Alpha ,Europe
6/1/22,20007,Management Consulting ,Deloitte Consulting,AUD,0,,,,Business Unit Charlie,APAC
6/1/22,20005,Marketing and Advertising,Amazon Advertising,USD,28000,,,,Business Unit Bravo,Latin America
6/1/22,20007,Management Consulting ,Accenture,USD,22400,,,,Business Unit Charlie,North America
6/1/22,20009,Computer Equipment ,Apple,USD,22600,,,,Business Unit Alpha ,North America
6/1/22,20009,Computer Equipment ,Apple,USD,27600,,,,Business Unit Echo,Latin America
6/1/22,20011,Insurance,Humana,AUD,22000,,,,Business Unit Delta ,APAC
6/1/22,20005,Marketing and Advertising,Meta Platforms (Facebook Ads,USD,0,,,,Business Unit Delta ,North America
6/1/22,20009,Computer Equipment ,Dell Technologies,USD,10400,,,,Business Unit Alpha ,Latin America
6/1/22,20003,Office Supplies,Quill,EUR,50000,,,,Business Unit Echo,Europe
6/1/22,20010,Trade Shows,Comexposium Group,AUD,31200,,,,Business Unit Alpha ,APAC
6/1/22,20008,Travel Meals,Egencia,USD,39600,,,,Business Unit Bravo,Latin America
6/1/22,20008,Travel Meals,BCD Travel,EUR,50400,,,,Business Unit Charlie,Europe
6/1/22,20008,Travel Meals,CWT,USD,18300,,,,Business Unit Delta ,Latin America
6/1/22,20001,Software,Google,USD,312000,,,,Business Unit Charlie,North America
6/1/22,20011,Insurance,Cigna,EUR,15000,,,,Business Unit Echo,Europe
6/1/22,20011,Insurance,Humana,USD,17200,,,,Business Unit Alpha ,Latin America
6/1/22,20011,Insurance,UnitedHealth Group,AUD,34400,,,,Business Unit Charlie,APAC
6/1/22,20007,Management Consulting ,Accenture,AUD,26000,,,,Business Unit Alpha ,APAC
6/1/22,20008,Travel Meals,CWT,EUR,0,,,,Business Unit Delta ,Europe
6/1/22,20004,Cloud Spend,Amazon Web Services (AWS),EUR,0,,,,Business Unit Echo,Europe
6/1/22,20005,Marketing and Advertising,Meta Platforms (Facebook Ads,USD,20600,,,,Business Unit Echo,Latin America
6/1/22,20011,Insurance,Humana,AUD,22400,,,,Business Unit Charlie,APAC
6/1/22,20011,Insurance,UnitedHealth Group,USD,0,,,,Business Unit Bravo,Latin America
7/1/22,20004,Cloud Spend,Salesforce,USD,27600,,,,Business Unit Delta ,Latin America
7/1/22,20001,Software,Oracle,USD,366000,,,,Business Unit Echo,Latin America
7/1/22,20011,Insurance,Humana,EUR,27800,,,,Business Unit Alpha ,Europe
7/1/22,20005,Marketing and Advertising,Instagram Ads),EUR,0,,,,Business Unit Charlie,Europe
7/1/22,20002,Office Furniture,Steelcase,USD,70000,,,,Business Unit Alpha ,Latin America
7/1/22,20005,Marketing and Advertising,Instagram Ads),USD,27800,,,,Business Unit Alpha ,North America
7/1/22,20002,Office Furniture,Herman Miller,USD,158000,,,,Business Unit Delta ,Latin America
7/1/22,20004,Cloud Spend,Salesforce,EUR,32000,,,,Business Unit Charlie,Europe
7/1/22,20001,Software,SAP,EUR,594000,,,,Business Unit Echo,Europe
7/1/22,20009,Computer Equipment ,Samsung,USD,25600,,,,Business Unit Charlie,Latin America
7/1/22,20007,Management Consulting ,Accenture,USD,0,,,,Business Unit Bravo,Latin America
7/1/22,20005,Marketing and Advertising,Amazon Advertising,USD,14200,,,,Business Unit Alpha ,Latin America
7/1/22,20004,Cloud Spend,Amazon Web Services (AWS),AUD,71200,,,,Business Unit Charlie,APAC
7/1/22,20004,Cloud Spend,Microsoft Azure,EUR,0,,,,Business Unit Bravo,Europe
